season,race_name,team,driver,lap_number,stint_index,lap_time,track_status,interval_to_car_ahead,in_traffic
2024,Sakhir,Red Bull,VER,2,1,96.296,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,3,1,96.753,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,4,1,96.647,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,5,1,97.173,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,6,1,97.092,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,7,1,97.038,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,8,1,97.024,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,9,1,97.229,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,10,1,96.96,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,11,1,97.085,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,12,1,97.045,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,13,1,97.03,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,14,1,97.028,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,15,1,97.011,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,16,1,97.168,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,17,1,99.896,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,18,2,117.854,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,19,2,95.283,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,20,2,95.16,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,21,2,95.316,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,22,2,95.204,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,23,2,95.216,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,24,2,95.289,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,25,2,95.342,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,26,2,95.223,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,27,2,95.581,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,28,2,95.477,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,29,2,95.793,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,30,2,95.771,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,31,2,95.679,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,32,2,95.886,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,33,2,95.863,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,34,2,96.133,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,35,2,96.018,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,36,2,96.205,Yellow Flag,0.0,False
2024,Sakhir,Red Bull,VER,37,2,99.234,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,38,3,116.445,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,39,3,92.608,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,40,3,96.589,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,41,3,95.29,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,42,3,94.667,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,43,3,94.151,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,44,3,94.531,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,45,3,94.249,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,46,3,94.193,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,47,3,94.239,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,48,3,94.35,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,49,3,94.403,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,50,3,94.783,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,51,3,94.34,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,52,3,94.906,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,53,3,95.6,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,54,3,95.334,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,55,3,95.184,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,56,3,94.671,Green Flag,0.0,False
2024,Sakhir,Red Bull,VER,57,3,94.923,Green Flag,0.0,False
2024,Sakhir,Ferrari,LEC,2,1,96.862,Green Flag,1.287,True
2024,Sakhir,Ferrari,LEC,3,1,98.062,Green Flag,0.59,True
2024,Sakhir,Ferrari,LEC,4,1,97.752,Green Flag,0.667,True
2024,Sakhir,Ferrari,LEC,5,1,98.131,Green Flag,0.626,True
2024,Sakhir,Ferrari,LEC,6,1,97.782,Green Flag,0.538,True
2024,Sakhir,Ferrari,LEC,7,1,98.957,Green Flag,0.616,True
2024,Sakhir,Ferrari,LEC,8,1,98.136,Green Flag,0.543,True
2024,Sakhir,Ferrari,LEC,9,1,97.844,Green Flag,0.995,True
2024,Sakhir,Ferrari,LEC,10,1,97.884,Green Flag,0.988,True
2024,Sakhir,Ferrari,LEC,11,1,101.737,Green Flag,0.751,True
2024,Sakhir,Ferrari,LEC,12,2,117.471,Green Flag,1.225,True
2024,Sakhir,Ferrari,LEC,13,2,96.432,Green Flag,1.138,True
2024,Sakhir,Ferrari,LEC,14,2,96.756,Green Flag,1.167,True
2024,Sakhir,Ferrari,LEC,15,2,96.813,Green Flag,0.89,True
2024,Sakhir,Ferrari,LEC,16,2,96.673,Green Flag,0.543,True
2024,Sakhir,Ferrari,LEC,17,2,97.302,Green Flag,0.732,True
2024,Sakhir,Ferrari,LEC,18,2,97.438,Green Flag,1.328,True
2024,Sakhir,Ferrari,LEC,19,2,96.821,Green Flag,1.358,True
2024,Sakhir,Ferrari,LEC,20,2,96.794,Green Flag,1.068,True
2024,Sakhir,Ferrari,LEC,21,2,96.977,Green Flag,1.284,True
2024,Sakhir,Ferrari,LEC,22,2,96.796,Green Flag,1.405,True
2024,Sakhir,Ferrari,LEC,23,2,96.987,Green Flag,1.284,True
2024,Sakhir,Ferrari,LEC,24,2,96.924,Green Flag,1.427,True
2024,Sakhir,Ferrari,LEC,25,2,96.76,Green Flag,1.456,True
2024,Sakhir,Ferrari,LEC,26,2,96.81,Green Flag,1.243,True
2024,Sakhir,Ferrari,LEC,27,2,96.831,Green Flag,1.348,True
2024,Sakhir,Ferrari,LEC,28,2,96.907,Green Flag,1.28,True
2024,Sakhir,Ferrari,LEC,29,2,96.963,Green Flag,1.193,True
2024,Sakhir,Ferrari,LEC,30,2,97.158,Green Flag,1.237,True
2024,Sakhir,Ferrari,LEC,31,2,97.031,Green Flag,1.055,True
2024,Sakhir,Ferrari,LEC,32,2,96.941,Green Flag,11.312,False
2024,Sakhir,Ferrari,LEC,33,2,96.741,Green Flag,11.345,False
2024,Sakhir,Ferrari,LEC,34,2,99.614,Green Flag,11.728,False
2024,Sakhir,Ferrari,LEC,35,3,116.166,Green Flag,2.045,True
2024,Sakhir,Ferrari,LEC,36,3,94.09,Green Flag,3.188,False
2024,Sakhir,Ferrari,LEC,37,3,94.897,Green Flag,2.469,True
2024,Sakhir,Ferrari,LEC,38,3,94.783,Green Flag,1.954,True
2024,Sakhir,Ferrari,LEC,39,3,95.087,Green Flag,1.571,True
2024,Sakhir,Ferrari,LEC,40,3,94.859,Green Flag,1.371,True
2024,Sakhir,Ferrari,LEC,41,3,95.028,Green Flag,1.19,True
2024,Sakhir,Ferrari,LEC,42,3,94.982,Green Flag,0.949,True
2024,Sakhir,Ferrari,LEC,43,3,95.192,Green Flag,0.669,True
2024,Sakhir,Ferrari,LEC,44,3,95.051,Green Flag,0.775,True
2024,Sakhir,Ferrari,LEC,45,3,95.22,Yellow Flag,0.62,True
2024,Sakhir,Ferrari,LEC,46,3,95.058,Green Flag,0.437,True
2024,Sakhir,Ferrari,LEC,47,3,95.057,Green Flag,11.43,False
2024,Sakhir,Ferrari,LEC,48,3,95.308,Green Flag,11.575,False
2024,Sakhir,Ferrari,LEC,49,3,95.302,Green Flag,12.013,False
2024,Sakhir,Ferrari,LEC,50,3,95.383,Green Flag,11.779,False
2024,Sakhir,Ferrari,LEC,51,3,95.418,Green Flag,12.027,False
2024,Sakhir,Ferrari,LEC,52,3,95.394,Green Flag,12.217,False
2024,Sakhir,Ferrari,LEC,53,3,95.48,Green Flag,12.623,False
2024,Sakhir,Ferrari,LEC,54,3,95.265,Green Flag,12.654,False
2024,Sakhir,Ferrari,LEC,55,3,95.785,Green Flag,12.714,False
2024,Sakhir,Ferrari,LEC,56,3,95.924,Green Flag,13.322,False
2024,Sakhir,Ferrari,LEC,57,3,96.324,Green Flag,14.026,False
2024,Sakhir,Mercedes,RUS,2,1,96.635,Green Flag,0.939,True
2024,Sakhir,Mercedes,RUS,3,1,96.406,Green Flag,1.847,True
2024,Sakhir,Mercedes,RUS,4,1,97.738,Green Flag,2.657,True
2024,Sakhir,Mercedes,RUS,5,1,98.116,Green Flag,3.84,False
2024,Sakhir,Mercedes,RUS,6,1,97.784,Green Flag,4.736,False
2024,Sakhir,Mercedes,RUS,7,1,98.082,Green Flag,5.563,False
2024,Sakhir,Mercedes,RUS,8,1,97.862,Green Flag,6.244,False
2024,Sakhir,Mercedes,RUS,9,1,97.73,Green Flag,6.932,False
2024,Sakhir,Mercedes,RUS,10,1,97.782,Green Flag,7.67,False
2024,Sakhir,Mercedes,RUS,11,1,100.515,Green Flag,8.652,False
2024,Sakhir,Mercedes,RUS,12,2,118.46,Green Flag,2.538,True
2024,Sakhir,Mercedes,RUS,13,2,97.167,Green Flag,0.691,True
2024,Sakhir,Mercedes,RUS,14,2,97.571,Green Flag,0.901,True
2024,Sakhir,Mercedes,RUS,15,2,96.922,Green Flag,1.763,True
2024,Sakhir,Mercedes,RUS,16,2,96.683,Green Flag,2.249,True
2024,Sakhir,Mercedes,RUS,17,2,96.234,Green Flag,2.16,True
2024,Sakhir,Mercedes,RUS,18,2,97.819,Green Flag,0.743,True
2024,Sakhir,Mercedes,RUS,19,2,97.233,Green Flag,1.609,True
2024,Sakhir,Mercedes,RUS,20,2,96.732,Green Flag,2.42,True
2024,Sakhir,Mercedes,RUS,21,2,96.769,Green Flag,3.128,False
2024,Sakhir,Mercedes,RUS,22,2,96.992,Green Flag,3.878,False
2024,Sakhir,Mercedes,RUS,23,2,96.954,Green Flag,4.884,False
2024,Sakhir,Mercedes,RUS,24,2,96.736,Green Flag,5.583,False
2024,Sakhir,Mercedes,RUS,25,2,96.928,Green Flag,6.159,False
2024,Sakhir,Mercedes,RUS,26,2,96.801,Green Flag,6.881,False
2024,Sakhir,Mercedes,RUS,27,2,96.815,Green Flag,7.323,False
2024,Sakhir,Mercedes,RUS,28,2,96.911,Green Flag,7.819,False
2024,Sakhir,Mercedes,RUS,29,2,97.066,Green Flag,8.328,False
2024,Sakhir,Mercedes,RUS,30,2,97.186,Green Flag,8.903,False
2024,Sakhir,Mercedes,RUS,31,2,99.405,Green Flag,9.653,False
2024,Sakhir,Mercedes,RUS,32,3,117.267,Green Flag,2.619,True
2024,Sakhir,Mercedes,RUS,33,3,95.838,Green Flag,0.789,True
2024,Sakhir,Mercedes,RUS,34,3,95.241,Green Flag,12.861,False
2024,Sakhir,Mercedes,RUS,35,3,95.772,Green Flag,30.329,False
2024,Sakhir,Mercedes,RUS,36,3,95.434,Green Flag,6.964,False
2024,Sakhir,Mercedes,RUS,37,3,95.481,Green Flag,7.042,False
2024,Sakhir,Mercedes,RUS,38,3,95.479,Green Flag,7.208,False
2024,Sakhir,Mercedes,RUS,39,3,95.204,Green Flag,7.631,False
2024,Sakhir,Mercedes,RUS,40,3,95.065,Green Flag,8.108,False
2024,Sakhir,Mercedes,RUS,41,3,95.093,Green Flag,8.21,False
2024,Sakhir,Mercedes,RUS,42,3,95.136,Green Flag,8.592,False
2024,Sakhir,Mercedes,RUS,43,3,95.193,Green Flag,9.126,False
2024,Sakhir,Mercedes,RUS,44,3,95.162,Green Flag,9.579,False
2024,Sakhir,Mercedes,RUS,45,3,95.276,Yellow Flag,10.085,False
2024,Sakhir,Mercedes,RUS,46,3,96.657,Green Flag,10.56,False
2024,Sakhir,Mercedes,RUS,47,3,95.805,Green Flag,1.088,True
2024,Sakhir,Mercedes,RUS,48,3,96.059,Green Flag,1.889,True
2024,Sakhir,Mercedes,RUS,49,3,95.954,Green Flag,2.598,True
2024,Sakhir,Mercedes,RUS,50,3,96.181,Green Flag,3.281,False
2024,Sakhir,Mercedes,RUS,51,3,95.852,Green Flag,3.85,False
2024,Sakhir,Mercedes,RUS,52,3,96.186,Green Flag,4.375,False
2024,Sakhir,Mercedes,RUS,53,3,95.979,Green Flag,5.166,False
2024,Sakhir,Mercedes,RUS,54,3,96.013,Green Flag,5.754,False
2024,Sakhir,Mercedes,RUS,55,3,96.151,Green Flag,6.353,False
2024,Sakhir,Mercedes,RUS,56,3,96.35,Green Flag,6.687,False
2024,Sakhir,Mercedes,RUS,57,3,96.44,Green Flag,7.052,False
2024,Sakhir,Mercedes,HAM,2,1,98.273,Green Flag,0.403,True
2024,Sakhir,Mercedes,HAM,3,1,98.303,Green Flag,0.394,True
2024,Sakhir,Mercedes,HAM,4,1,98.287,Green Flag,0.522,True
2024,Sakhir,Mercedes,HAM,5,1,98.35,Green Flag,0.525,True
2024,Sakhir,Mercedes,HAM,6,1,98.183,Green Flag,0.645,True
2024,Sakhir,Mercedes,HAM,7,1,97.839,Green Flag,0.599,True
2024,Sakhir,Mercedes,HAM,8,1,98.221,Green Flag,0.627,True
2024,Sakhir,Mercedes,HAM,9,1,98.645,Green Flag,0.553,True
2024,Sakhir,Mercedes,HAM,10,1,98.037,Green Flag,2.203,True
2024,Sakhir,Mercedes,HAM,11,1,98.236,Green Flag,2.371,True
2024,Sakhir,Mercedes,HAM,12,1,100.889,Green Flag,2.07,True
2024,Sakhir,Mercedes,HAM,13,2,118.645,Green Flag,2.049,True
2024,Sakhir,Mercedes,HAM,14,2,97.178,Green Flag,2.601,True
2024,Sakhir,Mercedes,HAM,15,2,97.264,Green Flag,2.918,True
2024,Sakhir,Mercedes,HAM,16,2,97.091,Green Flag,3.676,False
2024,Sakhir,Mercedes,HAM,17,2,97.111,Green Flag,3.733,False
2024,Sakhir,Mercedes,HAM,18,2,96.85,Green Flag,3.802,False
2024,Sakhir,Mercedes,HAM,19,2,96.694,Green Flag,3.9,False
2024,Sakhir,Mercedes,HAM,20,2,96.264,Green Flag,3.633,False
2024,Sakhir,Mercedes,HAM,21,2,96.51,Green Flag,3.355,False
2024,Sakhir,Mercedes,HAM,22,2,96.633,Green Flag,3.265,False
2024,Sakhir,Mercedes,HAM,23,2,96.717,Green Flag,3.32,False
2024,Sakhir,Mercedes,HAM,24,2,96.666,Green Flag,3.257,False
2024,Sakhir,Mercedes,HAM,25,2,96.919,Green Flag,3.227,False
2024,Sakhir,Mercedes,HAM,26,2,96.714,Green Flag,3.076,False
2024,Sakhir,Mercedes,HAM,27,2,97.201,Green Flag,2.789,True
2024,Sakhir,Mercedes,HAM,28,2,96.692,Green Flag,3.036,False
2024,Sakhir,Mercedes,HAM,29,2,96.786,Green Flag,2.832,True
2024,Sakhir,Mercedes,HAM,30,2,97.244,Green Flag,2.563,True
2024,Sakhir,Mercedes,HAM,31,2,96.975,Green Flag,2.559,True
2024,Sakhir,Mercedes,HAM,32,2,97.325,Green Flag,2.235,True
2024,Sakhir,Mercedes,HAM,33,2,99.696,Green Flag,2.219,True
2024,Sakhir,Mercedes,HAM,34,3,114.974,Green Flag,5.362,False
2024,Sakhir,Mercedes,HAM,35,3,95.489,Green Flag,5.051,False
2024,Sakhir,Mercedes,HAM,36,3,95.279,Green Flag,5.304,False
2024,Sakhir,Mercedes,HAM,37,3,95.597,Green Flag,3.487,False
2024,Sakhir,Mercedes,HAM,38,3,94.966,Green Flag,1.382,True
2024,Sakhir,Mercedes,HAM,39,3,94.722,Green Flag,5.326,False
2024,Sakhir,Mercedes,HAM,40,3,95.041,Green Flag,5.281,False
2024,Sakhir,Mercedes,HAM,41,3,94.94,Green Flag,5.229,False
2024,Sakhir,Mercedes,HAM,42,3,94.996,Green Flag,4.969,False
2024,Sakhir,Mercedes,HAM,43,3,94.935,Green Flag,4.644,False
2024,Sakhir,Mercedes,HAM,44,3,95.169,Green Flag,4.429,False
2024,Sakhir,Mercedes,HAM,45,3,95.184,Yellow Flag,4.354,False
2024,Sakhir,Mercedes,HAM,46,3,95.285,Green Flag,,False
2024,Sakhir,Mercedes,HAM,47,3,95.226,Green Flag,,False
2024,Sakhir,Mercedes,HAM,48,3,96.165,Green Flag,4.222,False
2024,Sakhir,Mercedes,HAM,49,3,95.914,Green Flag,4.192,False
2024,Sakhir,Mercedes,HAM,50,3,95.612,Green Flag,4.522,False
2024,Sakhir,Mercedes,HAM,51,3,95.532,Green Flag,4.203,False
2024,Sakhir,Mercedes,HAM,52,3,95.479,Green Flag,3.724,False
2024,Sakhir,Mercedes,HAM,53,3,95.55,Green Flag,3.372,False
2024,Sakhir,Mercedes,HAM,54,3,95.974,Green Flag,,False
2024,Sakhir,Mercedes,HAM,55,3,95.633,Green Flag,2.833,True
2024,Sakhir,Mercedes,HAM,56,3,95.706,Green Flag,2.591,True
2024,Sakhir,Mercedes,HAM,57,3,96.138,Green Flag,2.449,True
2024,Sakhir,Ferrari,SAI,2,1,97.236,Green Flag,1.035,True
2024,Sakhir,Ferrari,SAI,3,1,97.08,Green Flag,1.432,True
2024,Sakhir,Ferrari,SAI,4,1,97.264,Green Flag,1.084,True
2024,Sakhir,Ferrari,SAI,5,1,98.032,Green Flag,0.44,True
2024,Sakhir,Ferrari,SAI,6,1,97.741,Green Flag,0.473,True
2024,Sakhir,Ferrari,SAI,7,1,98.26,Green Flag,0.404,True
2024,Sakhir,Ferrari,SAI,8,1,98.183,Green Flag,0.64,True
2024,Sakhir,Ferrari,SAI,9,1,98.03,Green Flag,0.605,True
2024,Sakhir,Ferrari,SAI,10,1,97.608,Green Flag,0.597,True
2024,Sakhir,Ferrari,SAI,11,1,97.656,Green Flag,1.802,True
2024,Sakhir,Ferrari,SAI,12,1,97.65,Green Flag,1.683,True
2024,Sakhir,Ferrari,SAI,13,1,97.243,Green Flag,12.045,False
2024,Sakhir,Ferrari,SAI,14,1,99.753,Green Flag,12.158,False
2024,Sakhir,Ferrari,SAI,15,2,117.225,Green Flag,1.192,True
2024,Sakhir,Ferrari,SAI,16,2,96.376,Green Flag,0.452,True
2024,Sakhir,Ferrari,SAI,17,2,95.507,Green Flag,0.814,True
2024,Sakhir,Ferrari,SAI,18,2,96.088,Green Flag,2.739,True
2024,Sakhir,Ferrari,SAI,19,2,96.236,Green Flag,2.717,True
2024,Sakhir,Ferrari,SAI,20,2,96.034,Green Flag,2.677,True
2024,Sakhir,Ferrari,SAI,21,2,96.104,Green Flag,2.539,True
2024,Sakhir,Ferrari,SAI,22,2,96.008,Green Flag,2.396,True
2024,Sakhir,Ferrari,SAI,23,2,96.149,Green Flag,2.425,True
2024,Sakhir,Ferrari,SAI,24,2,96.2,Green Flag,2.271,True
2024,Sakhir,Ferrari,SAI,25,2,96.22,Green Flag,2.246,True
2024,Sakhir,Ferrari,SAI,26,2,96.221,Green Flag,1.97,True
2024,Sakhir,Ferrari,SAI,27,2,96.272,Green Flag,2.164,True
2024,Sakhir,Ferrari,SAI,28,2,96.534,Green Flag,2.215,True
2024,Sakhir,Ferrari,SAI,29,2,96.6,Green Flag,2.37,True
2024,Sakhir,Ferrari,SAI,30,2,96.337,Green Flag,2.548,True
2024,Sakhir,Ferrari,SAI,31,2,96.537,Green Flag,2.749,True
2024,Sakhir,Ferrari,SAI,32,2,96.762,Green Flag,2.906,True
2024,Sakhir,Ferrari,SAI,33,2,96.556,Green Flag,3.297,False
2024,Sakhir,Ferrari,SAI,34,2,96.551,Green Flag,3.336,False
2024,Sakhir,Ferrari,SAI,35,2,99.274,Green Flag,3.448,False
2024,Sakhir,Ferrari,SAI,36,3,115.62,Green Flag,25.892,False
2024,Sakhir,Ferrari,SAI,37,3,95.302,Green Flag,1.954,True
2024,Sakhir,Ferrari,SAI,38,3,95.1,Green Flag,1.921,True
2024,Sakhir,Ferrari,SAI,39,3,94.709,Green Flag,1.965,True
2024,Sakhir,Ferrari,SAI,40,3,94.739,Green Flag,2.268,True
2024,Sakhir,Ferrari,SAI,41,3,95.041,Green Flag,2.974,True
2024,Sakhir,Ferrari,SAI,42,3,94.861,Green Flag,3.305,False
2024,Sakhir,Ferrari,SAI,43,3,94.795,Green Flag,3.288,False
2024,Sakhir,Ferrari,SAI,44,3,94.507,Green Flag,3.243,False
2024,Sakhir,Ferrari,SAI,45,3,94.79,Green Flag,3.174,False
2024,Sakhir,Ferrari,SAI,46,3,94.853,Green Flag,3.355,False
2024,Sakhir,Ferrari,SAI,47,3,94.901,Green Flag,3.452,False
2024,Sakhir,Ferrari,SAI,48,3,94.981,Green Flag,3.631,False
2024,Sakhir,Ferrari,SAI,49,3,95.44,Green Flag,3.62,False
2024,Sakhir,Ferrari,SAI,50,3,95.142,Green Flag,3.958,False
2024,Sakhir,Ferrari,SAI,51,3,95.282,Green Flag,4.302,False
2024,Sakhir,Ferrari,SAI,52,3,95.083,Green Flag,4.38,False
2024,Sakhir,Ferrari,SAI,53,3,95.211,Green Flag,4.084,False
2024,Sakhir,Ferrari,SAI,54,3,95.309,Green Flag,3.636,False
2024,Sakhir,Ferrari,SAI,55,3,95.407,Green Flag,3.478,False
2024,Sakhir,Ferrari,SAI,56,3,95.305,Green Flag,3.3,False
2024,Sakhir,Ferrari,SAI,57,3,95.327,Green Flag,2.902,True
2024,Sakhir,Red Bull,PER,2,1,96.541,Green Flag,0.582,True
2024,Sakhir,Red Bull,PER,3,1,97.297,Green Flag,0.658,True
2024,Sakhir,Red Bull,PER,4,1,97.722,Green Flag,0.607,True
2024,Sakhir,Red Bull,PER,5,1,98.044,Green Flag,0.488,True
2024,Sakhir,Red Bull,PER,6,1,97.823,Green Flag,0.582,True
2024,Sakhir,Red Bull,PER,7,1,97.821,Green Flag,0.59,True
2024,Sakhir,Red Bull,PER,8,1,97.838,Green Flag,1.328,True
2024,Sakhir,Red Bull,PER,9,1,97.596,Green Flag,1.142,True
2024,Sakhir,Red Bull,PER,10,1,97.63,Green Flag,1.002,True
2024,Sakhir,Red Bull,PER,11,1,97.836,Green Flag,0.699,True
2024,Sakhir,Red Bull,PER,12,1,100.277,Green Flag,9.848,False
2024,Sakhir,Red Bull,PER,13,2,117.624,Green Flag,1.264,True
2024,Sakhir,Red Bull,PER,14,2,95.606,Green Flag,3.582,False
2024,Sakhir,Red Bull,PER,15,2,96.815,Green Flag,0.963,True
2024,Sakhir,Red Bull,PER,16,2,95.783,Green Flag,31.047,False
2024,Sakhir,Red Bull,PER,17,2,96.454,Green Flag,30.257,False
2024,Sakhir,Red Bull,PER,18,2,96.311,Green Flag,5.189,False
2024,Sakhir,Red Bull,PER,19,2,96.038,Green Flag,5.932,False
2024,Sakhir,Red Bull,PER,20,2,96.278,Green Flag,6.936,False
2024,Sakhir,Red Bull,PER,21,2,96.165,Green Flag,7.784,False
2024,Sakhir,Red Bull,PER,22,2,96.037,Green Flag,8.671,False
2024,Sakhir,Red Bull,PER,23,2,96.249,Green Flag,9.489,False
2024,Sakhir,Red Bull,PER,24,2,96.211,Green Flag,10.496,False
2024,Sakhir,Red Bull,PER,25,2,96.344,Green Flag,11.552,False
2024,Sakhir,Red Bull,PER,26,2,96.347,Green Flag,12.691,False
2024,Sakhir,Red Bull,PER,27,2,96.233,Green Flag,13.401,False
2024,Sakhir,Red Bull,PER,28,2,96.226,Green Flag,14.252,False
2024,Sakhir,Red Bull,PER,29,2,96.437,Green Flag,14.957,False
2024,Sakhir,Red Bull,PER,30,2,96.313,Green Flag,15.496,False
2024,Sakhir,Red Bull,PER,31,2,96.339,Green Flag,15.989,False
2024,Sakhir,Red Bull,PER,32,2,96.276,Green Flag,16.658,False
2024,Sakhir,Red Bull,PER,33,2,96.564,Green Flag,17.145,False
2024,Sakhir,Red Bull,PER,34,2,96.378,Green Flag,17.622,False
2024,Sakhir,Red Bull,PER,35,2,96.776,Green Flag,18.045,False
2024,Sakhir,Red Bull,PER,36,2,99.365,Green Flag,18.747,False
2024,Sakhir,Red Bull,PER,37,3,115.808,Green Flag,41.761,False
2024,Sakhir,Red Bull,PER,38,3,94.804,Green Flag,16.883,False
2024,Sakhir,Red Bull,PER,39,3,94.607,Green Flag,17.884,False
2024,Sakhir,Red Bull,PER,40,3,94.364,Green Flag,17.341,False
2024,Sakhir,Red Bull,PER,41,3,94.4,Green Flag,15.717,False
2024,Sakhir,Red Bull,PER,42,3,94.525,Green Flag,15.243,False
2024,Sakhir,Red Bull,PER,43,3,94.797,Green Flag,15.849,False
2024,Sakhir,Red Bull,PER,44,3,94.799,Green Flag,16.091,False
2024,Sakhir,Red Bull,PER,45,3,94.592,Green Flag,16.432,False
2024,Sakhir,Red Bull,PER,46,3,94.844,Green Flag,16.798,False
2024,Sakhir,Red Bull,PER,47,3,94.73,Green Flag,17.388,False
2024,Sakhir,Red Bull,PER,48,3,94.885,Green Flag,17.99,False
2024,Sakhir,Red Bull,PER,49,3,94.966,Green Flag,18.509,False
2024,Sakhir,Red Bull,PER,50,3,95.082,Green Flag,19.161,False
2024,Sakhir,Red Bull,PER,51,3,94.94,Green Flag,19.535,False
2024,Sakhir,Red Bull,PER,52,3,95.183,Green Flag,19.946,False
2024,Sakhir,Red Bull,PER,53,3,95.842,Green Flag,19.934,False
2024,Sakhir,Red Bull,PER,54,3,95.459,Green Flag,20.281,False
2024,Sakhir,Red Bull,PER,55,3,95.611,Green Flag,20.428,False
2024,Sakhir,Red Bull,PER,56,3,95.568,Green Flag,21.338,False
2024,Sakhir,Red Bull,PER,57,3,95.746,Green Flag,22.094,False
2024,Sakhir,Haas,HUL,2,2,130.911,Green Flag,36.118,False
2024,Sakhir,Haas,HUL,3,2,97.317,Green Flag,35.475,False
2024,Sakhir,Haas,HUL,4,2,97.349,Green Flag,34.563,False
2024,Sakhir,Haas,HUL,5,2,97.663,Green Flag,33.83,False
2024,Sakhir,Haas,HUL,6,2,97.896,Green Flag,31.754,False
2024,Sakhir,Haas,HUL,7,2,97.682,Green Flag,30.766,False
2024,Sakhir,Haas,HUL,8,2,97.82,Green Flag,29.794,False
2024,Sakhir,Haas,HUL,9,2,97.883,Green Flag,28.163,False
2024,Sakhir,Haas,HUL,10,2,98.37,Green Flag,5.634,False
2024,Sakhir,Haas,HUL,11,2,97.638,Green Flag,4.807,False
2024,Sakhir,Haas,HUL,12,2,97.706,Green Flag,4.851,False
2024,Sakhir,Haas,HUL,13,2,97.801,Green Flag,4.966,False
2024,Sakhir,Haas,HUL,14,2,97.879,Green Flag,0.887,True
2024,Sakhir,Haas,HUL,15,2,98.11,Green Flag,1.565,True
2024,Sakhir,Haas,HUL,16,2,97.796,Green Flag,2.655,True
2024,Sakhir,Haas,HUL,17,2,97.891,Green Flag,3.362,False
2024,Sakhir,Haas,HUL,18,2,98.216,Green Flag,3.785,False
2024,Sakhir,Haas,HUL,19,2,97.862,Green Flag,3.962,False
2024,Sakhir,Haas,HUL,20,2,100.798,Green Flag,3.722,False
2024,Sakhir,Haas,HUL,21,3,118.699,Green Flag,22.216,False
2024,Sakhir,Haas,HUL,22,3,96.858,Green Flag,21.144,False
2024,Sakhir,Haas,HUL,23,3,96.725,Green Flag,19.92,False
2024,Sakhir,Haas,HUL,24,3,96.626,Green Flag,18.633,False
2024,Sakhir,Haas,HUL,25,3,96.652,Green Flag,16.972,False
2024,Sakhir,Haas,HUL,26,3,96.548,Green Flag,15.355,False
2024,Sakhir,Haas,HUL,27,3,96.647,Green Flag,13.654,False
