season,race_name,team,driver,lap_number,stint_index,compound,lap_time,interval_to_car_ahead,in_traffic
2024,Sakhir,Red Bull,VER,2,1,SOFT,96.296,0.0,True
2024,Sakhir,Red Bull,VER,3,1,SOFT,96.753,0.0,True
2024,Sakhir,Red Bull,VER,4,1,SOFT,96.647,0.0,True
2024,Sakhir,Red Bull,VER,5,1,SOFT,97.173,0.0,True
2024,Sakhir,Red Bull,VER,6,1,SOFT,97.092,0.0,True
2024,Sakhir,Red Bull,VER,7,1,SOFT,97.038,0.0,True
2024,Sakhir,Red Bull,VER,8,1,SOFT,97.024,0.0,True
2024,Sakhir,Red Bull,VER,9,1,SOFT,97.229,0.0,True
2024,Sakhir,Red Bull,VER,10,1,SOFT,96.96,0.0,True
2024,Sakhir,Red Bull,VER,11,1,SOFT,97.085,0.0,True
2024,Sakhir,Red Bull,VER,12,1,SOFT,97.045,0.0,True
2024,Sakhir,Red Bull,VER,13,1,SOFT,97.03,0.0,True
2024,Sakhir,Red Bull,VER,14,1,SOFT,97.028,0.0,True
2024,Sakhir,Red Bull,VER,15,1,SOFT,97.011,0.0,True
2024,Sakhir,Red Bull,VER,16,1,SOFT,97.168,0.0,True
2024,Sakhir,Red Bull,VER,17,1,SOFT,99.896,0.0,True
2024,Sakhir,Red Bull,VER,18,2,HARD,117.854,0.0,True
2024,Sakhir,Red Bull,VER,19,2,HARD,95.283,0.0,True
2024,Sakhir,Red Bull,VER,20,2,HARD,95.16,0.0,True
2024,Sakhir,Red Bull,VER,21,2,HARD,95.316,0.0,True
2024,Sakhir,Red Bull,VER,22,2,HARD,95.204,0.0,True
2024,Sakhir,Red Bull,VER,23,2,HARD,95.216,0.0,True
2024,Sakhir,Red Bull,VER,24,2,HARD,95.289,0.0,True
2024,Sakhir,Red Bull,VER,25,2,HARD,95.342,0.0,True
2024,Sakhir,Red Bull,VER,26,2,HARD,95.223,0.0,True
2024,Sakhir,Red Bull,VER,27,2,HARD,95.581,0.0,True
2024,Sakhir,Red Bull,VER,28,2,HARD,95.477,0.0,True
2024,Sakhir,Red Bull,VER,29,2,HARD,95.793,0.0,True
2024,Sakhir,Red Bull,VER,30,2,HARD,95.771,0.0,True
2024,Sakhir,Red Bull,VER,31,2,HARD,95.679,0.0,True
2024,Sakhir,Red Bull,VER,32,2,HARD,95.886,0.0,True
2024,Sakhir,Red Bull,VER,33,2,HARD,95.863,0.0,True
2024,Sakhir,Red Bull,VER,34,2,HARD,96.133,0.0,True
2024,Sakhir,Red Bull,VER,35,2,HARD,96.018,0.0,True
2024,Sakhir,Red Bull,VER,36,2,HARD,96.205,0.0,True
2024,Sakhir,Red Bull,VER,37,2,HARD,99.234,0.0,True
2024,Sakhir,Red Bull,VER,38,3,SOFT,116.445,0.0,True
2024,Sakhir,Red Bull,VER,39,3,SOFT,92.608,0.0,True
2024,Sakhir,Red Bull,VER,40,3,SOFT,96.589,0.0,True
2024,Sakhir,Red Bull,VER,41,3,SOFT,95.29,0.0,True
2024,Sakhir,Red Bull,VER,42,3,SOFT,94.667,0.0,True
2024,Sakhir,Red Bull,VER,43,3,SOFT,94.151,0.0,True
2024,Sakhir,Red Bull,VER,44,3,SOFT,94.531,0.0,True
2024,Sakhir,Red Bull,VER,45,3,SOFT,94.249,0.0,True
2024,Sakhir,Red Bull,VER,46,3,SOFT,94.193,0.0,True
2024,Sakhir,Red Bull,VER,47,3,SOFT,94.239,0.0,True
2024,Sakhir,Red Bull,VER,48,3,SOFT,94.35,0.0,True
2024,Sakhir,Red Bull,VER,49,3,SOFT,94.403,0.0,True
2024,Sakhir,Red Bull,VER,50,3,SOFT,94.783,0.0,True
2024,Sakhir,Red Bull,VER,51,3,SOFT,94.34,0.0,True
2024,Sakhir,Red Bull,VER,52,3,SOFT,94.906,0.0,True
2024,Sakhir,Red Bull,VER,53,3,SOFT,95.6,0.0,True
2024,Sakhir,Red Bull,VER,54,3,SOFT,95.334,0.0,True
2024,Sakhir,Red Bull,VER,55,3,SOFT,95.184,0.0,True
2024,Sakhir,Red Bull,VER,56,3,SOFT,94.671,0.0,True
2024,Sakhir,Red Bull,VER,57,3,SOFT,94.923,0.0,True
2024,Sakhir,Ferrari,LEC,2,1,SOFT,96.862,1.287,True
2024,Sakhir,Ferrari,LEC,3,1,SOFT,98.062,0.59,True
2024,Sakhir,Ferrari,LEC,4,1,SOFT,97.752,0.667,True
2024,Sakhir,Ferrari,LEC,5,1,SOFT,98.131,0.626,True
2024,Sakhir,Ferrari,LEC,6,1,SOFT,97.782,0.538,True
2024,Sakhir,Ferrari,LEC,7,1,SOFT,98.957,0.616,True
2024,Sakhir,Ferrari,LEC,8,1,SOFT,98.136,0.543,True
2024,Sakhir,Ferrari,LEC,9,1,SOFT,97.844,0.995,True
2024,Sakhir,Ferrari,LEC,10,1,SOFT,97.884,0.988,True
2024,Sakhir,Ferrari,LEC,11,1,SOFT,101.737,0.751,True
2024,Sakhir,Ferrari,LEC,12,2,HARD,117.471,1.225,True
2024,Sakhir,Ferrari,LEC,13,2,HARD,96.432,1.138,True
2024,Sakhir,Ferrari,LEC,14,2,HARD,96.756,1.167,True
2024,Sakhir,Ferrari,LEC,15,2,HARD,96.813,0.89,True
2024,Sakhir,Ferrari,LEC,16,2,HARD,96.673,0.543,True
2024,Sakhir,Ferrari,LEC,17,2,HARD,97.302,0.732,True
2024,Sakhir,Ferrari,LEC,18,2,HARD,97.438,1.328,True
2024,Sakhir,Ferrari,LEC,19,2,HARD,96.821,1.358,True
2024,Sakhir,Ferrari,LEC,20,2,HARD,96.794,1.068,True
2024,Sakhir,Ferrari,LEC,21,2,HARD,96.977,1.284,True
2024,Sakhir,Ferrari,LEC,22,2,HARD,96.796,1.405,True
2024,Sakhir,Ferrari,LEC,23,2,HARD,96.987,1.284,True
2024,Sakhir,Ferrari,LEC,24,2,HARD,96.924,1.427,True
2024,Sakhir,Ferrari,LEC,25,2,HARD,96.76,1.456,True
2024,Sakhir,Ferrari,LEC,26,2,HARD,96.81,1.243,True
2024,Sakhir,Ferrari,LEC,27,2,HARD,96.831,1.348,True
2024,Sakhir,Ferrari,LEC,28,2,HARD,96.907,1.28,True
2024,Sakhir,Ferrari,LEC,29,2,HARD,96.963,1.193,True
2024,Sakhir,Ferrari,LEC,30,2,HARD,97.158,1.237,True
2024,Sakhir,Ferrari,LEC,31,2,HARD,97.031,1.055,True
2024,Sakhir,Ferrari,LEC,32,2,HARD,96.941,11.312,False
2024,Sakhir,Ferrari,LEC,33,2,HARD,96.741,11.345,False
2024,Sakhir,Ferrari,LEC,34,2,HARD,99.614,11.728,False
2024,Sakhir,Ferrari,LEC,35,3,HARD,116.166,2.045,True
2024,Sakhir,Ferrari,LEC,36,3,HARD,94.09,3.188,False
2024,Sakhir,Ferrari,LEC,37,3,HARD,94.897,2.469,True
2024,Sakhir,Ferrari,LEC,38,3,HARD,94.783,1.954,True
2024,Sakhir,Ferrari,LEC,39,3,HARD,95.087,1.571,True
2024,Sakhir,Ferrari,LEC,40,3,HARD,94.859,1.371,True
2024,Sakhir,Ferrari,LEC,41,3,HARD,95.028,1.19,True
2024,Sakhir,Ferrari,LEC,42,3,HARD,94.982,0.949,True
2024,Sakhir,Ferrari,LEC,43,3,HARD,95.192,0.669,True
2024,Sakhir,Ferrari,LEC,44,3,HARD,95.051,0.775,True
2024,Sakhir,Ferrari,LEC,45,3,HARD,95.22,0.62,True
2024,Sakhir,Ferrari,LEC,46,3,HARD,95.058,0.437,True
2024,Sakhir,Ferrari,LEC,47,3,HARD,95.057,11.43,False
2024,Sakhir,Ferrari,LEC,48,3,HARD,95.308,11.575,False
2024,Sakhir,Ferrari,LEC,49,3,HARD,95.302,12.013,False
2024,Sakhir,Ferrari,LEC,50,3,HARD,95.383,11.779,False
2024,Sakhir,Ferrari,LEC,51,3,HARD,95.418,12.027,False
2024,Sakhir,Ferrari,LEC,52,3,HARD,95.394,12.217,False
2024,Sakhir,Ferrari,LEC,53,3,HARD,95.48,12.623,False
2024,Sakhir,Ferrari,LEC,54,3,HARD,95.265,12.654,False
2024,Sakhir,Ferrari,LEC,55,3,HARD,95.785,12.714,False
2024,Sakhir,Ferrari,LEC,56,3,HARD,95.924,13.322,False
2024,Sakhir,Ferrari,LEC,57,3,HARD,96.324,14.026,False
2024,Sakhir,Mercedes,RUS,2,1,SOFT,96.635,0.939,True
2024,Sakhir,Mercedes,RUS,3,1,SOFT,96.406,1.847,True
2024,Sakhir,Mercedes,RUS,4,1,SOFT,97.738,2.657,True
2024,Sakhir,Mercedes,RUS,5,1,SOFT,98.116,3.84,False
2024,Sakhir,Mercedes,RUS,6,1,SOFT,97.784,4.736,False
2024,Sakhir,Mercedes,RUS,7,1,SOFT,98.082,5.563,False
2024,Sakhir,Mercedes,RUS,8,1,SOFT,97.862,6.244,False
2024,Sakhir,Mercedes,RUS,9,1,SOFT,97.73,6.932,False
2024,Sakhir,Mercedes,RUS,10,1,SOFT,97.782,7.67,False
2024,Sakhir,Mercedes,RUS,11,1,SOFT,100.515,8.652,False
2024,Sakhir,Mercedes,RUS,12,2,HARD,118.46,2.538,True
2024,Sakhir,Mercedes,RUS,13,2,HARD,97.167,0.691,True
2024,Sakhir,Mercedes,RUS,14,2,HARD,97.571,0.901,True
2024,Sakhir,Mercedes,RUS,15,2,HARD,96.922,1.763,True
2024,Sakhir,Mercedes,RUS,16,2,HARD,96.683,2.249,True
2024,Sakhir,Mercedes,RUS,17,2,HARD,96.234,2.16,True
2024,Sakhir,Mercedes,RUS,18,2,HARD,97.819,0.743,True
2024,Sakhir,Mercedes,RUS,19,2,HARD,97.233,1.609,True
2024,Sakhir,Mercedes,RUS,20,2,HARD,96.732,2.42,True
2024,Sakhir,Mercedes,RUS,21,2,HARD,96.769,3.128,False
2024,Sakhir,Mercedes,RUS,22,2,HARD,96.992,3.878,False
2024,Sakhir,Mercedes,RUS,23,2,HARD,96.954,4.884,False
2024,Sakhir,Mercedes,RUS,24,2,HARD,96.736,5.583,False
2024,Sakhir,Mercedes,RUS,25,2,HARD,96.928,6.159,False
2024,Sakhir,Mercedes,RUS,26,2,HARD,96.801,6.881,False
2024,Sakhir,Mercedes,RUS,27,2,HARD,96.815,7.323,False
2024,Sakhir,Mercedes,RUS,28,2,HARD,96.911,7.819,False
2024,Sakhir,Mercedes,RUS,29,2,HARD,97.066,8.328,False
2024,Sakhir,Mercedes,RUS,30,2,HARD,97.186,8.903,False
2024,Sakhir,Mercedes,RUS,31,2,HARD,99.405,9.653,False
2024,Sakhir,Mercedes,RUS,32,3,HARD,117.267,2.619,True
2024,Sakhir,Mercedes,RUS,33,3,HARD,95.838,0.789,True
2024,Sakhir,Mercedes,RUS,34,3,HARD,95.241,12.861,False
2024,Sakhir,Mercedes,RUS,35,3,HARD,95.772,30.329,False
2024,Sakhir,Mercedes,RUS,36,3,HARD,95.434,6.964,False
2024,Sakhir,Mercedes,RUS,37,3,HARD,95.481,7.042,False
2024,Sakhir,Mercedes,RUS,38,3,HARD,95.479,7.208,False
2024,Sakhir,Mercedes,RUS,39,3,HARD,95.204,7.631,False
2024,Sakhir,Mercedes,RUS,40,3,HARD,95.065,8.108,False
2024,Sakhir,Mercedes,RUS,41,3,HARD,95.093,8.21,False
2024,Sakhir,Mercedes,RUS,42,3,HARD,95.136,8.592,False
2024,Sakhir,Mercedes,RUS,43,3,HARD,95.193,9.126,False
2024,Sakhir,Mercedes,RUS,44,3,HARD,95.162,9.579,False
2024,Sakhir,Mercedes,RUS,45,3,HARD,95.276,10.085,False
2024,Sakhir,Mercedes,RUS,46,3,HARD,96.657,10.56,False
2024,Sakhir,Mercedes,RUS,47,3,HARD,95.805,1.088,True
2024,Sakhir,Mercedes,RUS,48,3,HARD,96.059,1.889,True
2024,Sakhir,Mercedes,RUS,49,3,HARD,95.954,2.598,True
2024,Sakhir,Mercedes,RUS,50,3,HARD,96.181,3.281,False
2024,Sakhir,Mercedes,RUS,51,3,HARD,95.852,3.85,False
2024,Sakhir,Mercedes,RUS,52,3,HARD,96.186,4.375,False
2024,Sakhir,Mercedes,RUS,53,3,HARD,95.979,5.166,False
2024,Sakhir,Mercedes,RUS,54,3,HARD,96.013,5.754,False
2024,Sakhir,Mercedes,RUS,55,3,HARD,96.151,6.353,False
2024,Sakhir,Mercedes,RUS,56,3,HARD,96.35,6.687,False
2024,Sakhir,Mercedes,RUS,57,3,HARD,96.44,7.052,False
2024,Sakhir,Mercedes,HAM,2,1,SOFT,98.273,0.403,True
2024,Sakhir,Mercedes,HAM,3,1,SOFT,98.303,0.394,True
2024,Sakhir,Mercedes,HAM,4,1,SOFT,98.287,0.522,True
2024,Sakhir,Mercedes,HAM,5,1,SOFT,98.35,0.525,True
2024,Sakhir,Mercedes,HAM,6,1,SOFT,98.183,0.645,True
2024,Sakhir,Mercedes,HAM,7,1,SOFT,97.839,0.599,True
2024,Sakhir,Mercedes,HAM,8,1,SOFT,98.221,0.627,True
2024,Sakhir,Mercedes,HAM,9,1,SOFT,98.645,0.553,True
2024,Sakhir,Mercedes,HAM,10,1,SOFT,98.037,2.203,True
2024,Sakhir,Mercedes,HAM,11,1,SOFT,98.236,2.371,True
2024,Sakhir,Mercedes,HAM,12,1,SOFT,100.889,2.07,True
2024,Sakhir,Mercedes,HAM,13,2,HARD,118.645,2.049,True
2024,Sakhir,Mercedes,HAM,14,2,HARD,97.178,2.601,True
2024,Sakhir,Mercedes,HAM,15,2,HARD,97.264,2.918,True
2024,Sakhir,Mercedes,HAM,16,2,HARD,97.091,3.676,False
2024,Sakhir,Mercedes,HAM,17,2,HARD,97.111,3.733,False
2024,Sakhir,Mercedes,HAM,18,2,HARD,96.85,3.802,False
2024,Sakhir,Mercedes,HAM,19,2,HARD,96.694,3.9,False
2024,Sakhir,Mercedes,HAM,20,2,HARD,96.264,3.633,False
2024,Sakhir,Mercedes,HAM,21,2,HARD,96.51,3.355,False
2024,Sakhir,Mercedes,HAM,22,2,HARD,96.633,3.265,False
2024,Sakhir,Mercedes,HAM,23,2,HARD,96.717,3.32,False
2024,Sakhir,Mercedes,HAM,24,2,HARD,96.666,3.257,False
2024,Sakhir,Mercedes,HAM,25,2,HARD,96.919,3.227,False
2024,Sakhir,Mercedes,HAM,26,2,HARD,96.714,3.076,False
2024,Sakhir,Mercedes,HAM,27,2,HARD,97.201,2.789,True
2024,Sakhir,Mercedes,HAM,28,2,HARD,96.692,3.036,False
2024,Sakhir,Mercedes,HAM,29,2,HARD,96.786,2.832,True
2024,Sakhir,Mercedes,HAM,30,2,HARD,97.244,2.563,True
2024,Sakhir,Mercedes,HAM,31,2,HARD,96.975,2.559,True
2024,Sakhir,Mercedes,HAM,32,2,HARD,97.325,2.235,True
2024,Sakhir,Mercedes,HAM,33,2,HARD,99.696,2.219,True
2024,Sakhir,Mercedes,HAM,34,3,HARD,114.974,5.362,False
2024,Sakhir,Mercedes,HAM,35,3,HARD,95.489,5.051,False
2024,Sakhir,Mercedes,HAM,36,3,HARD,95.279,5.304,False
2024,Sakhir,Mercedes,HAM,37,3,HARD,95.597,3.487,False
2024,Sakhir,Mercedes,HAM,38,3,HARD,94.966,1.382,True
2024,Sakhir,Mercedes,HAM,39,3,HARD,94.722,5.326,False
2024,Sakhir,Mercedes,HAM,40,3,HARD,95.041,5.281,False
2024,Sakhir,Mercedes,HAM,41,3,HARD,94.94,5.229,False
2024,Sakhir,Mercedes,HAM,42,3,HARD,94.996,4.969,False
2024,Sakhir,Mercedes,HAM,43,3,HARD,94.935,4.644,False
2024,Sakhir,Mercedes,HAM,44,3,HARD,95.169,4.429,False
2024,Sakhir,Mercedes,HAM,45,3,HARD,95.184,4.354,False
2024,Sakhir,Mercedes,HAM,46,3,HARD,95.285,,False
2024,Sakhir,Mercedes,HAM,47,3,HARD,95.226,,False
2024,Sakhir,Mercedes,HAM,48,3,HARD,96.165,4.222,False
2024,Sakhir,Mercedes,HAM,49,3,HARD,95.914,4.192,False
2024,Sakhir,Mercedes,HAM,50,3,HARD,95.612,4.522,False
2024,Sakhir,Mercedes,HAM,51,3,HARD,95.532,4.203,False
2024,Sakhir,Mercedes,HAM,52,3,HARD,95.479,3.724,False
2024,Sakhir,Mercedes,HAM,53,3,HARD,95.55,3.372,False
2024,Sakhir,Mercedes,HAM,54,3,HARD,95.974,,False
2024,Sakhir,Mercedes,HAM,55,3,HARD,95.633,2.833,True
2024,Sakhir,Mercedes,HAM,56,3,HARD,95.706,2.591,True
2024,Sakhir,Mercedes,HAM,57,3,HARD,96.138,2.449,True
2024,Sakhir,Ferrari,SAI,2,1,SOFT,97.236,1.035,True
2024,Sakhir,Ferrari,SAI,3,1,SOFT,97.08,1.432,True
2024,Sakhir,Ferrari,SAI,4,1,SOFT,97.264,1.084,True
2024,Sakhir,Ferrari,SAI,5,1,SOFT,98.032,0.44,True
2024,Sakhir,Ferrari,SAI,6,1,SOFT,97.741,0.473,True
2024,Sakhir,Ferrari,SAI,7,1,SOFT,98.26,0.404,True
2024,Sakhir,Ferrari,SAI,8,1,SOFT,98.183,0.64,True
2024,Sakhir,Ferrari,SAI,9,1,SOFT,98.03,0.605,True
2024,Sakhir,Ferrari,SAI,10,1,SOFT,97.608,0.597,True
2024,Sakhir,Ferrari,SAI,11,1,SOFT,97.656,1.802,True
2024,Sakhir,Ferrari,SAI,12,1,SOFT,97.65,1.683,True
2024,Sakhir,Ferrari,SAI,13,1,SOFT,97.243,12.045,False
2024,Sakhir,Ferrari,SAI,14,1,SOFT,99.753,12.158,False
2024,Sakhir,Ferrari,SAI,15,2,HARD,117.225,1.192,True
2024,Sakhir,Ferrari,SAI,16,2,HARD,96.376,0.452,True
2024,Sakhir,Ferrari,SAI,17,2,HARD,95.507,0.814,True
2024,Sakhir,Ferrari,SAI,18,2,HARD,96.088,2.739,True
2024,Sakhir,Ferrari,SAI,19,2,HARD,96.236,2.717,True
2024,Sakhir,Ferrari,SAI,20,2,HARD,96.034,2.677,True
2024,Sakhir,Ferrari,SAI,21,2,HARD,96.104,2.539,True
2024,Sakhir,Ferrari,SAI,22,2,HARD,96.008,2.396,True
2024,Sakhir,Ferrari,SAI,23,2,HARD,96.149,2.425,True
2024,Sakhir,Ferrari,SAI,24,2,HARD,96.2,2.271,True
2024,Sakhir,Ferrari,SAI,25,2,HARD,96.22,2.246,True
2024,Sakhir,Ferrari,SAI,26,2,HARD,96.221,1.97,True
2024,Sakhir,Ferrari,SAI,27,2,HARD,96.272,2.164,True
2024,Sakhir,Ferrari,SAI,28,2,HARD,96.534,2.215,True
2024,Sakhir,Ferrari,SAI,29,2,HARD,96.6,2.37,True
2024,Sakhir,Ferrari,SAI,30,2,HARD,96.337,2.548,True
2024,Sakhir,Ferrari,SAI,31,2,HARD,96.537,2.749,True
2024,Sakhir,Ferrari,SAI,32,2,HARD,96.762,2.906,True
2024,Sakhir,Ferrari,SAI,33,2,HARD,96.556,3.297,False
2024,Sakhir,Ferrari,SAI,34,2,HARD,96.551,3.336,False
2024,Sakhir,Ferrari,SAI,35,2,HARD,99.274,3.448,False
2024,Sakhir,Ferrari,SAI,36,3,HARD,115.62,25.892,False
2024,Sakhir,Ferrari,SAI,37,3,HARD,95.302,1.954,True
2024,Sakhir,Ferrari,SAI,38,3,HARD,95.1,1.921,True
2024,Sakhir,Ferrari,SAI,39,3,HARD,94.709,1.965,True
2024,Sakhir,Ferrari,SAI,40,3,HARD,94.739,2.268,True
2024,Sakhir,Ferrari,SAI,41,3,HARD,95.041,2.974,True
2024,Sakhir,Ferrari,SAI,42,3,HARD,94.861,3.305,False
2024,Sakhir,Ferrari,SAI,43,3,HARD,94.795,3.288,False
2024,Sakhir,Ferrari,SAI,44,3,HARD,94.507,3.243,False
2024,Sakhir,Ferrari,SAI,45,3,HARD,94.79,3.174,False
2024,Sakhir,Ferrari,SAI,46,3,HARD,94.853,3.355,False
2024,Sakhir,Ferrari,SAI,47,3,HARD,94.901,3.452,False
2024,Sakhir,Ferrari,SAI,48,3,HARD,94.981,3.631,False
2024,Sakhir,Ferrari,SAI,49,3,HARD,95.44,3.62,False
2024,Sakhir,Ferrari,SAI,50,3,HARD,95.142,3.958,False
2024,Sakhir,Ferrari,SAI,51,3,HARD,95.282,4.302,False
2024,Sakhir,Ferrari,SAI,52,3,HARD,95.083,4.38,False
2024,Sakhir,Ferrari,SAI,53,3,HARD,95.211,4.084,False
2024,Sakhir,Ferrari,SAI,54,3,HARD,95.309,3.636,False
2024,Sakhir,Ferrari,SAI,55,3,HARD,95.407,3.478,False
2024,Sakhir,Ferrari,SAI,56,3,HARD,95.305,3.3,False
2024,Sakhir,Ferrari,SAI,57,3,HARD,95.327,2.902,True
2024,Sakhir,Red Bull,PER,2,1,SOFT,96.541,0.582,True
2024,Sakhir,Red Bull,PER,3,1,SOFT,97.297,0.658,True
2024,Sakhir,Red Bull,PER,4,1,SOFT,97.722,0.607,True
2024,Sakhir,Red Bull,PER,5,1,SOFT,98.044,0.488,True
2024,Sakhir,Red Bull,PER,6,1,SOFT,97.823,0.582,True
2024,Sakhir,Red Bull,PER,7,1,SOFT,97.821,0.59,True
2024,Sakhir,Red Bull,PER,8,1,SOFT,97.838,1.328,True
2024,Sakhir,Red Bull,PER,9,1,SOFT,97.596,1.142,True
2024,Sakhir,Red Bull,PER,10,1,SOFT,97.63,1.002,True
2024,Sakhir,Red Bull,PER,11,1,SOFT,97.836,0.699,True
2024,Sakhir,Red Bull,PER,12,1,SOFT,100.277,9.848,False
2024,Sakhir,Red Bull,PER,13,2,HARD,117.624,1.264,True
2024,Sakhir,Red Bull,PER,14,2,HARD,95.606,3.582,False
2024,Sakhir,Red Bull,PER,15,2,HARD,96.815,0.963,True
2024,Sakhir,Red Bull,PER,16,2,HARD,95.783,31.047,False
2024,Sakhir,Red Bull,PER,17,2,HARD,96.454,30.257,False
2024,Sakhir,Red Bull,PER,18,2,HARD,96.311,5.189,False
2024,Sakhir,Red Bull,PER,19,2,HARD,96.038,5.932,False
2024,Sakhir,Red Bull,PER,20,2,HARD,96.278,6.936,False
2024,Sakhir,Red Bull,PER,21,2,HARD,96.165,7.784,False
2024,Sakhir,Red Bull,PER,22,2,HARD,96.037,8.671,False
2024,Sakhir,Red Bull,PER,23,2,HARD,96.249,9.489,False
2024,Sakhir,Red Bull,PER,24,2,HARD,96.211,10.496,False
2024,Sakhir,Red Bull,PER,25,2,HARD,96.344,11.552,False
2024,Sakhir,Red Bull,PER,26,2,HARD,96.347,12.691,False
2024,Sakhir,Red Bull,PER,27,2,HARD,96.233,13.401,False
2024,Sakhir,Red Bull,PER,28,2,HARD,96.226,14.252,False
2024,Sakhir,Red Bull,PER,29,2,HARD,96.437,14.957,False
2024,Sakhir,Red Bull,PER,30,2,HARD,96.313,15.496,False
2024,Sakhir,Red Bull,PER,31,2,HARD,96.339,15.989,False
2024,Sakhir,Red Bull,PER,32,2,HARD,96.276,16.658,False
2024,Sakhir,Red Bull,PER,33,2,HARD,96.564,17.145,False
2024,Sakhir,Red Bull,PER,34,2,HARD,96.378,17.622,False
2024,Sakhir,Red Bull,PER,35,2,HARD,96.776,18.045,False
2024,Sakhir,Red Bull,PER,36,2,HARD,99.365,18.747,False
2024,Sakhir,Red Bull,PER,37,3,SOFT,115.808,41.761,False
2024,Sakhir,Red Bull,PER,38,3,SOFT,94.804,16.883,False
2024,Sakhir,Red Bull,PER,39,3,SOFT,94.607,17.884,False
2024,Sakhir,Red Bull,PER,40,3,SOFT,94.364,17.341,False
2024,Sakhir,Red Bull,PER,41,3,SOFT,94.4,15.717,False
2024,Sakhir,Red Bull,PER,42,3,SOFT,94.525,15.243,False
2024,Sakhir,Red Bull,PER,43,3,SOFT,94.797,15.849,False
2024,Sakhir,Red Bull,PER,44,3,SOFT,94.799,16.091,False
2024,Sakhir,Red Bull,PER,45,3,SOFT,94.592,16.432,False
2024,Sakhir,Red Bull,PER,46,3,SOFT,94.844,16.798,False
2024,Sakhir,Red Bull,PER,47,3,SOFT,94.73,17.388,False
2024,Sakhir,Red Bull,PER,48,3,SOFT,94.885,17.99,False
2024,Sakhir,Red Bull,PER,49,3,SOFT,94.966,18.509,False
2024,Sakhir,Red Bull,PER,50,3,SOFT,95.082,19.161,False
2024,Sakhir,Red Bull,PER,51,3,SOFT,94.94,19.535,False
2024,Sakhir,Red Bull,PER,52,3,SOFT,95.183,19.946,False
2024,Sakhir,Red Bull,PER,53,3,SOFT,95.842,19.934,False
2024,Sakhir,Red Bull,PER,54,3,SOFT,95.459,20.281,False
2024,Sakhir,Red Bull,PER,55,3,SOFT,95.611,20.428,False
2024,Sakhir,Red Bull,PER,56,3,SOFT,95.568,21.338,False
2024,Sakhir,Red Bull,PER,57,3,SOFT,95.746,22.094,False
2024,Sakhir,Haas,HUL,2,2,HARD,130.911,36.118,False
2024,Sakhir,Haas,HUL,3,2,HARD,97.317,35.475,False
2024,Sakhir,Haas,HUL,4,2,HARD,97.349,34.563,False
2024,Sakhir,Haas,HUL,5,2,HARD,97.663,33.83,False
2024,Sakhir,Haas,HUL,6,2,HARD,97.896,31.754,False
2024,Sakhir,Haas,HUL,7,2,HARD,97.682,30.766,False
2024,Sakhir,Haas,HUL,8,2,HARD,97.82,29.794,False
2024,Sakhir,Haas,HUL,9,2,HARD,97.883,28.163,False
2024,Sakhir,Haas,HUL,10,2,HARD,98.37,5.634,False
2024,Sakhir,Haas,HUL,11,2,HARD,97.638,4.807,False
2024,Sakhir,Haas,HUL,12,2,HARD,97.706,4.851,False
2024,Sakhir,Haas,HUL,13,2,HARD,97.801,4.966,False
2024,Sakhir,Haas,HUL,14,2,HARD,97.879,0.887,True
2024,Sakhir,Haas,HUL,15,2,HARD,98.11,1.565,True
2024,Sakhir,Haas,HUL,16,2,HARD,97.796,2.655,True
2024,Sakhir,Haas,HUL,17,2,HARD,97.891,3.362,False
2024,Sakhir,Haas,HUL,18,2,HARD,98.216,3.785,False
2024,Sakhir,Haas,HUL,19,2,HARD,97.862,3.962,False
2024,Sakhir,Haas,HUL,20,2,HARD,100.798,3.722,False
2024,Sakhir,Haas,HUL,21,3,HARD,118.699,22.216,False
2024,Sakhir,Haas,HUL,22,3,HARD,96.858,21.144,False
2024,Sakhir,Haas,HUL,23,3,HARD,96.725,19.92,False
2024,Sakhir,Haas,HUL,24,3,HARD,96.626,18.633,False
2024,Sakhir,Haas,HUL,25,3,HARD,96.652,16.972,False
2024,Sakhir,Haas,HUL,26,3,HARD,96.548,15.355,False
2024,Sakhir,Haas,HUL,27,3,HARD,96.647,13.654,False
2024,Sakhir,Haas,HUL,28,3,HARD,97.254,1.885,True
2024,Sakhir,Haas,HUL,29,3,HARD,96.837,2.988,True
2024,Sakhir,Haas,HUL,30,3,HARD,96.691,4.256,False
2024,Sakhir,Haas,HUL,31,3,HARD,96.578,4.917,False
2024,Sakhir,Haas,HUL,32,3,HARD,96.935,5.775,False
2024,Sakhir,Haas,HUL,33,3,HARD,96.784,5.994,False
2024,Sakhir,Haas,HUL,34,3,HARD,96.692,5.834,False
2024,Sakhir,Haas,HUL,35,3,HARD,96.959,6.257,False
2024,Sakhir,Haas,HUL,36,3,HARD,96.795,6.109,False
2024,Sakhir,Haas,HUL,37,3,HARD,96.723,6.24,False
2024,Sakhir,Haas,HUL,38,3,HARD,100.083,1.159,True
2024,Sakhir,Haas,HUL,39,3,HARD,97.476,1.288,True
2024,Sakhir,Haas,HUL,40,3,HARD,97.088,2.389,True
2024,Sakhir,Haas,HUL,41,3,HARD,99.569,3.255,False
2024,Sakhir,Haas,HUL,42,4,SOFT,116.108,10.331,False
2024,Sakhir,Haas,HUL,43,4,SOFT,95.76,8.761,False
2024,Sakhir,Haas,HUL,44,4,SOFT,95.59,11.427,False
